results.Hugo_Symbol	results.sarek	results.tcga	results.pval	results.or	results.ci.up	results.ci.low	results.adjPval	SampleSummary.Cohort	SampleSummary.SampleSize
811	SYNE2	3	11	0.0400454062300665	0.227567383480598	0.947640372165614	0.0379756507275692	0.101224516364533	sarek	48
812	DYNC1H1	6	15	0.0466351665246715	0.318090320843285	0.985581238619655	0.0907040821965825	0.110250012199096	tcga	48
813	AKAP12	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
814	AKAP9	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
815	ARHGAP23	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
816	CAD	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
817	CCNB3	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
818	CDH23	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
819	CMYA5	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
820	FLNB	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
821	HTATSF1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
822	KANK1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
823	KIF20B	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
824	KIF21B	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
825	KMT2B	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
826	MED13	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
827	MYH9	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
828	MYO5B	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
829	NCOR1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
830	NF1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
831	PKD1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
832	PKD2	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
833	PKDREJ	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
834	PRRC2C	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
835	SHANK1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
836	SKA3	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
837	SPON1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
838	SVEP1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
839	TET2	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
840	TG	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
841	TTBK1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	sarek	48
842	URI1	2	9	0.0505355108814239	0.191394474293772	1.0029344626742	0.0190455225150617	0.110250012199096	tcga	48
843	APOB	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	sarek	48
844	BCOR	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	tcga	48
845	ITPR3	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	sarek	48
846	SPTBN5	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	tcga	48
847	STARD9	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	sarek	48
848	VWF	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	tcga	48
849	WDFY3	4	12	0.052825139685273	0.276331891273031	1.01292963568313	0.0597678089211375	0.110250012199096	sarek	48
850	AC072022.2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
851	ACP4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
852	ADAMTS10	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
853	ADCY9	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
854	ADGRG3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
855	AEN	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
856	AGO1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
857	ALPG	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
858	AMMECR1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
859	AMOTL1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
860	ANKRD13B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
861	ANKRD20A9P	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
862	ARMCX5-GPRASP2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
863	ATG16L2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
864	ATOH1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
865	AVEN	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
866	BEND4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
867	BIK	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
868	BRD9	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
869	BTBD18	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
870	C11orf95	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
871	C4orf54	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
872	CBWD1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
873	CCND1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
874	CDH4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
875	CDK5RAP1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
876	CDK8	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
877	CDRT1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
878	CEACAM1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
879	CELSR2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
880	CILP2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
881	CLASRP	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
882	CNOT6L	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
883	CRB2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
884	CTAGE6	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
885	CYB561	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
886	DBNDD2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
887	DHX57	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
888	DISP2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
889	DLL4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
890	DOC2A	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
891	E2F4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
892	EHHADH	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
893	EIF2AK4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
894	EME2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
895	EPHA1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
896	ERC2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
897	FAM111B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
898	FAM153A	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
899	FEZF2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
900	FLACC1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
901	FOXC1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
902	FPGT-TNNI3K	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
903	FUT3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
904	GAPVD1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
905	GCNT2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
906	GGT2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
907	GTF2IRD2B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
908	HIRA	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
909	HOMEZ	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
910	HTR2B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
911	HUNK	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
912	IGHV1-69	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
913	IGLL1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
914	INSRR	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
915	JAK1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
916	KCNA4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
917	KDM2A	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
918	KDM2B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
919	KRT2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
920	KRT6C	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
921	KRT8	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
922	KRT86	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
923	LAS1L	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
924	LMTK2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
925	LRIG1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
926	MAPKAPK2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
927	MDC1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
928	MED13L	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
929	MED9	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
930	MEI1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
931	MFF	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
932	MMP1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
933	MOCS1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
934	MRPL45	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
935	MRTFA	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
936	MT-CYB	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
937	MT-ND4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
938	MTHFD1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
939	NAP1L5	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
940	NBPF14	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
941	NCF4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
942	NCOA1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
943	NCOA2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
944	NDST1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
945	NELL2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
946	NOVA1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
947	NPIPA1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
948	NRIP1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
949	NUGGC	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
950	NUTM2B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
951	OR1S2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
952	OR2T4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
953	OR51A4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
954	OR8B2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
955	OR8G2P	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
956	PALM2AKAP2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
957	PCDHGA6	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
958	PCDHGB5	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
959	PCED1A	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
960	PCSK4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
961	PIK3C2B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
962	PITPNM3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
963	PKN3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
964	PLEKHG1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
965	PNRC2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
966	POU4F2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
967	PPFIA2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
968	PPP1R13B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
969	PRDM8	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
970	PTCHD4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
971	RABEP1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
972	RANBP2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
973	RAP1GAP2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
974	RBBP8NL	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
975	RBM20	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
976	RFPL4AL1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
977	RGPD4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
978	RIC1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
979	RORC	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
980	RPS6KA4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
981	RPS6KC1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
982	SAMD4B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
983	SART1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
984	SENP3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
985	SFRP4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
986	SGIP1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
987	SH3PXD2B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
988	SKI	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
989	SKOR1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
990	SLC16A10	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
991	SLC16A14	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
992	SLC6A7	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
993	SLITRK5	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
994	SMO	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
995	SOX11	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
996	SPATA31A6	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
997	SPICE1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
998	SYNM	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
999	SYT3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1000	TBXAS1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1001	THBS2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1002	TIMD4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1003	TKTL1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1004	TLR3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1005	TMCO6	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1006	TNPO3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1007	TOB1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1008	TRAF7	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1009	TRAK1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1010	TREH	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1011	TRIM67	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1012	TSPAN4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1013	TTLL2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1014	UHRF1BP1L	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1015	USP40	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1016	VCL	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1017	VEPH1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1018	VPS50	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1019	WSCD2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1020	WWC1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1021	WWTR1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1022	ZBTB4	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1023	ZDHHC11B	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1024	ZEB2	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1025	ZFP64	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1026	ZMYM3	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1027	ZNF181	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1028	ZNF215	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1029	ZNF507	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1030	ZNF613	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1031	ZSCAN1	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	sarek	48
1032	ZSWIM6	0	5	0.0560271646859083	0	1.04604512559053	0	0.110250012199096	tcga	48
1033	AMIGO1	1	7	0.0589972016499553	0.126872679438266	1.05405707579582	0.0027137391793309	0.110250012199096	sarek	48
1034	ARHGEF40	1	7	0.0589972016499553	0.126872679438266	1.05405707579582	0.0027137391793309	0.110250012199096	tcga	48
1035	ATL1	1	7	0.0589972016499553	0.126872679438266	1.05405707579582	0.0027137391793309	0.110250012199096	sarek	48
1036	C1orf167	1	7	0.0589972016499553	0.126872679438266	1.05405707579582	0.0027137391793309	0.110250012199096	tcga	48
